,Date,Open,Close,PercentChange,10DayEMA,40DayEMA,Time,Low
249,2012-11-26,1403.25,1403.25,0.0,1387.9063322511658,1402.014046055935,11:30:00,1395.0
250,2012-11-27,1404.0,1397.5,-0.462962962962965,1389.6506354782264,1401.793848687353,16:00:00,1395.5
251,2012-11-28,1397.5,1407.0,0.6797853309481239,1392.805065391276,1402.0478072879698,10:10:00,1383.0
252,2012-11-29,1406.75,1415.75,0.6397725253243225,1396.9768716837714,1402.716206932459,11:45:00,1407.0
253,2012-11-30,1411.5,1414.5,0.2125398512220933,1400.1628950139948,1403.2910261064853,11:35:00,1410.0
254,2012-12-03,1413.25,1407.0,-0.44224305678400855,1401.4060050114501,1403.4719516622665,15:20:00,1406.5
255,2012-12-04,1406.0,1405.5,-0.035561877667145136,1402.1503677366409,1403.5708808494728,13:05:00,1401.5
256,2012-12-05,1402.75,1408.25,0.39208697201924547,1403.2593917845243,1403.7991305641326,11:00:00,1396.75
257,2013-06-27,1596.75,1606.5,0.6106153123532243,1601.6577219400215,1611.4618826914643,12:30:00,1605.25
258,2013-07-01,1600.25,1606.75,0.4061865333541581,1602.2254171664604,1610.6653917749654,15:55:00,1606.0
259,2013-07-02,1606.75,1607.25,0.031118717908817928,1603.1389776816493,1610.4987872981378,14:50:00,1600.25
260,2013-07-03,1607.0,1609.0,0.12445550715618481,1604.2046181031674,1610.4256757226187,09:35:00,1597.25
261,2013-07-05,1609.0,1627.25,1.134244872591661,1608.3946875389552,1611.2463744678566,10:25:00,1608.25
262,2013-08-23,1655.5,1661.5,0.36242826940502404,1660.601016959089,1662.1621176286742,10:05:00,1652.25
263,2013-09-04,1638.0,1653.5,0.9462759462759429,1645.3359946389237,1655.4647813267302,09:40:00,1635.25
264,2013-09-05,1654.75,1653.0,-0.10575615651911008,1646.7294501591193,1655.3445480912799,09:35:00,1651.25
265,2013-09-06,1652.0,1653.5,0.09079903147699575,1647.9604592210976,1655.2545701356078,10:05:00,1638.75
266,2013-09-09,1652.0,1669.0,1.0290556900726333,1651.785830271807,1655.9250789094806,09:30:00,1658.25
267,2013-10-10,1648.5,1685.0,2.214134061267825,1673.297184259619,1673.8325359753478,09:30:00,1666.5
268,2014-02-07,1768.0,1793.5,1.4423076923076872,1774.0240682779445,1793.4930633177046,10:30:00,1772.25
269,2014-02-10,1793.0,1794.75,0.09760178471835967,1777.7924195001362,1793.5543773022066,11:05:00,1786.75
270,2014-02-11,1795.25,1813.5,1.016571508146491,1784.2847068637477,1794.527334506977,09:30:00,1795.25
271,2014-02-12,1813.25,1817.0,0.20681097476906718,1790.23294197943,1795.6235620920027,11:55:00,1812.0
272,2014-02-13,1816.75,1824.25,0.4128250997660565,1796.4178616195336,1797.0199736972706,09:35:00,1803.0
273,2014-04-16,1842.75,1852.75,0.5426672093338691,1843.3676774815576,1844.6788998205966,11:05:00,1840.75
274,2014-08-11,1923.5,1932.5,0.46789706264622755,1930.766780771632,1941.682751946255,14:05:00,1931.25
275,2014-08-13,1932.25,1944.75,0.6469142191745325,1933.2694978719187,1941.3134834683246,10:20:00,1934.0
276,2014-08-14,1946.0,1953.5,0.3854059609455396,1936.9477709861153,1941.907947689382,10:10:00,1944.0
277,2014-08-15,1954.25,1952.5,-0.0895484201100194,1939.7754489886397,1942.4246331679485,12:00:00,1937.25
278,2014-10-08,1926.25,1961.75,1.8429591174562,1957.3744566297798,1969.2759242317522,11:05:00,1918.0
279,2014-10-20,1884.0,1900.0,0.849256900212314,1893.812504015491,1939.4636187197243,09:30:00,1874.0
280,2014-10-21,1903.5,1938.0,1.812450748620953,1901.8465941944924,1939.3922226846157,09:35:00,1908.75
281,2014-10-22,1938.25,1925.0,-0.6836063459306096,1906.0563043409481,1938.6901630414638,16:00:00,1920.25
282,2014-10-23,1924.5,1946.0,1.1171732917640842,1913.3187944607755,1939.0467404540755,09:55:00,1937.0
283,2014-10-24,1946.0,1959.75,0.7065775950668041,1921.7608318315433,1940.0566555538765,10:10:00,1939.0
284,2014-10-27,1960.25,1957.0,-0.16579517918632325,1928.167953316717,1940.8831601610043,10:05:00,1944.5
285,2014-10-28,1957.75,1980.0,1.1365087472864355,1937.5919618045866,1942.7912986897356,09:45:00,1961.5
286,2014-10-29,1976.0,1972.25,-0.1897773279352255,1943.8934232946617,1944.2283085097486,14:20:00,1962.0
287,2015-01-21,2015.75,2026.5,0.5333002604489545,2020.4612949054513,2029.0363819694294,09:40:00,2005.25
288,2015-01-22,2026.75,2056.5,1.467867275194279,2027.0137867408237,2030.3760706538474,09:50:00,2019.25
289,2015-01-23,2056.5,2044.0,-0.6078288353999484,2030.102189151583,2031.0406525731719,16:00:00,2044.0
290,2015-02-03,2015.0,2042.0,1.3399503722084427,2022.221593762591,2027.7125338551862,12:05:00,2021.0
291,2015-02-04,2040.5,2030.0,-0.5145797598627766,2023.6358494421197,2027.8241175695673,15:50:00,2030.25
292,2015-04-06,2039.5,2073.25,1.6548173571953928,2065.088488369785,2067.445530623043,09:35:00,2047.0
293,2015-04-07,2071.5,2067.75,-0.1810282404055008,2065.5723995752783,2067.4603827877727,16:00:00,2067.5
294,2015-04-08,2068.5,2076.0,0.36258158085569203,2067.4683269252273,2067.876949481052,14:15:00,2065.75
295,2015-06-10,2080.75,2107.0,1.2615643397813292,2099.6438023739006,2099.8431225715285,09:35:00,2086.75
296,2015-06-18,2089.0,2114.75,1.232647199617043,2096.0749909133174,2098.0482964757575,09:30:00,2095.5
297,2015-06-19,2114.75,2097.75,-0.8038775268944365,2096.3795380199867,2098.0337454281594,16:00:00,2099.75
298,2015-07-10,2044.75,2069.0,1.185964054285371,2065.1595538690417,2084.6094054170867,10:50:00,2059.5
299,2015-07-13,2054.75,2094.5,1.9345419150748278,2070.4941804383066,2085.0918734455213,09:30:00,2084.0
300,2015-07-14,2094.0,2102.0,0.3820439350525229,2076.222511267705,2085.9166601067154,09:35:00,2091.5
301,2015-07-15,2102.5,2104.25,0.08323424494649512,2081.3184183099406,2086.8109693698025,15:00:00,2095.0
302,2015-07-16,2104.0,2117.0,0.6178707224334667,2087.805978617224,2088.2836050103,09:40:00,2110.75
303,2015-08-10,2072.0,2099.75,1.3392857142857206,2089.525238216777,2091.0395731223807,09:30:00,2086.0
304,2015-08-14,2079.25,2089.5,0.4929662137790114,2086.562535888277,2089.7017646162612,11:20:00,2076.0
305,2015-08-17,2089.5,2099.25,0.4666188083273459,2088.869347544954,2090.1675321959556,09:35:00,2074.75
306,2015-08-18,2098.25,2094.0,-0.20254974383414615,2089.802193445871,2090.354481844933,13:55:00,2090.25
307,2015-08-27,1941.25,1989.25,2.472633612363162,1985.8999892998115,2051.703191593912,15:10:00,1944.25
308,2015-08-28,1988.25,1989.75,0.07544322897019562,1986.5999912453,2048.6810846868916,13:45:00,1971.5
309,2015-09-08,1916.75,1965.75,2.556410590843883,1957.3680276588798,2021.628573978112,10:45:00,1944.0
310,2015-09-15,1943.5,1970.0,1.3635194237200832,1953.864261415509,2005.7698418851776,09:50:00,1943.5
311,2015-09-16,1970.25,1988.0,0.9009009009008917,1960.0707593399618,2004.903020329803,10:05:00,1967.0
312,2015-09-17,1986.5,1977.25,-0.46564309086333244,1963.1942576417869,2003.554092508837,15:25:00,1975.5
313,2015-09-21,1949.25,1963.0,0.7053995126330648,1961.270536107312,1999.1140837037126,13:00:00,1944.25
314,2015-10-01,1902.5,1916.75,0.7490144546649091,1916.5600689916448,1968.9654609736738,12:10:00,1890.25
315,2015-10-02,1917.0,1943.0,1.3562858633281216,1921.367329174982,1967.6988531212994,09:55:00,1883.0
316,2015-10-05,1941.0,1974.75,1.7387944358578045,1931.073269324985,1968.042811505626,09:30:00,1955.25
317,2015-10-06,1973.0,1968.5,-0.22807906741003636,1937.8781294477149,1968.0651133834003,12:40:00,1962.5
318,2015-10-07,1961.0,1987.25,1.3386027536970824,1946.8548331844938,1969.0009615110393,11:30:00,1967.5
319,2015-10-08,1987.75,2006.5,0.9432775751477829,1957.6994089691311,1970.8301829007446,09:45:00,1978.75
320,2015-10-09,2004.0,2007.5,0.17465069860278515,1966.7540618838345,1972.618954466562,13:15:00,1998.75
321,2015-12-16,2037.5,2063.75,1.2883435582822012,2047.212124626189,2051.7562440716615,14:05:00,2031.0
322,2015-12-22,2017.0,2036.0,0.9419930589985137,2031.4247831208538,2045.5107893206068,10:20:00,2010.5
323,2015-12-23,2034.0,2053.0,0.9341199606686335,2035.347549826153,2045.8761166708211,09:40:00,2041.75
324,2015-12-24,2052.75,2051.25,-0.073072707343802,2038.238904403216,2046.1382573210249,13:15:00,2049.5
325,2015-12-28,2051.25,2048.75,-0.12187690432663434,2040.1500126935402,2046.265659402926,11:00:00,2035.25
326,2015-12-29,2049.75,2072.75,1.122088059519455,2046.0772831128966,2047.5575784564417,09:30:00,2060.75
327,2015-12-30,2072.0,2054.5,-0.8445945945945943,2047.608686183279,2047.8962331658834,15:40:00,2053.5
328,2016-01-26,1871.75,1896.0,1.2955790036062398,1895.0947278566537,1968.9062157949108,09:55:00,1874.5
329,2016-01-29,1878.75,1930.0,2.727877578176985,1896.8614249492864,1958.7730345575121,09:30:00,1892.5
330,2016-02-01,1929.75,1931.25,0.07773027594248916,1903.1138931403252,1957.4304475059262,10:05:00,1912.5
331,2016-02-03,1895.0,1908.5,0.7124010554089732,1903.2580606972422,1952.262766601138,10:40:00,1865.0
332,2016-02-04,1907.75,1907.75,0.0,1904.074776934107,1950.0914121327899,09:50:00,1893.75
333,2016-02-16,1865.25,1888.75,1.2598847339498676,1869.4855611036483,1922.4576795694215,11:10:00,1870.25
334,2016-02-17,1888.25,1922.75,1.8270885740765186,1879.1700045393486,1922.4719391026204,09:30:00,1903.5
335,2016-02-18,1926.75,1916.5,-0.5319839107305047,1885.957276441285,1922.1806250000534,15:55:00,1911.25
336,2016-02-19,1917.5,1914.5,-0.15645371577575062,1891.1468625428697,1921.8059603659044,10:10:00,1898.5
337,2016-02-22,1911.0,1936.25,1.321297749869177,1899.3474329896205,1922.5105476651286,09:35:00,1932.0
338,2016-02-23,1934.0,1916.0,-0.9307135470527417,1902.375172446053,1922.1929599741466,15:10:00,1915.75
339,2016-02-24,1914.0,1930.25,0.8490073145245525,1907.443322910407,1922.5859863168712,10:35:00,1886.75
340,2016-02-25,1933.0,1950.5,0.9053285049146487,1915.2718096539693,1923.9476455209262,10:15:00,1922.0
341,2016-02-26,1949.0,1942.75,-0.32067727039507554,1920.2678442623385,1924.8648335442956,14:45:00,1943.0
342,2016-02-29,1943.0,1929.5,-0.6948018528049382,1921.9464180328223,1925.0909392250614,16:00:00,1927.75
343,2016-06-29,2028.25,2066.75,1.8981880931837836,2053.2768925692076,2064.887465153886,09:30:00,2041.5
344,2016-06-30,2072.25,2090.25,0.8686210640608039,2059.9992757384425,2066.1246619756475,10:00:00,2061.0
345,2016-07-01,2086.5,2096.25,0.4672897196261738,2066.590316513271,2067.5941906597623,09:30:00,2088.75
346,2016-09-21,2130.0,2156.25,1.232394366197176,2142.775678847958,2151.5518602755383,12:40:00,2131.5
347,2016-09-22,2156.25,2168.25,0.5565217391304333,2147.4073736028745,2152.3664036767314,14:25:00,2164.25
348,2016-09-23,2168.25,2158.0,-0.4727314654675463,2149.333305675079,2152.641213253476,14:00:00,2156.0
349,2016-09-27,2139.25,2152.75,0.6310622881851025,2148.5289071048046,2152.0483553590343,09:35:00,2132.75
350,2016-09-28,2152.0,2163.25,0.5227695167286273,2151.2054694493854,2152.5947770488374,11:10:00,2144.0
351,2016-09-30,2145.75,2160.5,0.6874053361295651,2152.492917565291,2152.7903961280676,09:55:00,2150.5
352,2016-10-03,2158.75,2153.25,-0.2547770700636942,2152.630568917056,2152.8128158291374,12:30:00,2146.75
353,2016-10-05,2144.25,2153.25,0.41972717733473885,2151.57087671307,2152.4600195574767,09:30:00,2148.5
354,2016-10-06,2153.25,2156.5,0.1509346336932449,2152.467080947057,2152.657091774185,11:15:00,2143.25
355,2016-10-19,2131.5,2138.0,0.3049495660333079,2136.2292524386667,2146.099688139211,10:10:00,2132.25
356,2016-10-20,2137.5,2137.0,-0.023391812865491968,2136.369388358909,2145.655800912908,11:00:00,2126.75
357,2016-10-24,2137.0,2144.25,0.33926064576508264,2137.5613260915006,2145.0811857159624,12:45:00,2140.5
358,2016-10-25,2144.75,2138.0,-0.3147219955705771,2137.641084983955,2144.7357620225007,12:20:00,2135.25
359,2016-11-07,2106.0,2129.0,1.0921177587844166,2110.9263779581756,2131.6422241390615,09:35:00,2108.0
360,2016-11-08,2129.0,2135.5,0.30530765617660105,2115.3943092385075,2131.8304083273997,09:55:00,2119.0
361,2016-11-09,2138.0,2160.25,1.0406922357343307,2123.5498893769604,2133.2167298724044,09:30:00,2115.0
362,2016-11-10,2159.5,2167.25,0.35887937022458516,2131.495364035695,2134.8768893908236,10:40:00,2147.75
363,2017-08-22,2428.0,2452.75,1.019357495881379,2448.0809827954718,2448.650928775161,09:30:00,2432.75
364,2017-08-29,2434.0,2447.0,0.534100246507796,2445.2946392949425,2447.4542027521243,09:35:00,2426.25
365,2017-08-30,2446.5,2455.75,0.37809115062334975,2447.195613968589,2447.858875788606,09:40:00,2442.75
366,2018-02-14,2662.5,2697.0,1.2957746478873267,2687.8238977819856,2717.0073271727197,09:30:00,2639.75
367,2018-02-15,2695.5,2734.0,1.4283064366536813,2696.2195527307153,2717.836238042343,11:05:00,2688.5
368,2018-02-16,2734.0,2735.0,0.036576444769576,2703.270543143313,2718.6734947232044,09:30:00,2722.25
369,2018-02-20,2734.5,2714.0,-0.749680014627907,2705.221353480892,2718.4455193708527,15:25:00,2705.75
370,2018-02-22,2698.5,2711.5,0.4817491198814139,2705.400244892167,2717.192822702598,15:55:00,2696.5
371,2018-02-23,2712.75,2748.75,1.3270666298037082,2713.2820185481364,2718.73219720491,10:35:00,2712.75
372,2018-03-05,2683.25,2718.5,1.313705394577469,2714.197540597947,2719.0820906901854,09:30:00,2672.75
373,2018-03-06,2719.0,2724.0,0.18389113644723398,2715.979805943775,2719.3219887052983,11:45:00,2710.25
374,2018-03-07,2700.0,2723.25,0.8611111111111125,2717.301659408543,2719.5135990123567,09:30:00,2700.25
375,2018-04-04,2612.0,2647.0,1.3399693721286354,2640.832778196563,2691.7731153321824,09:35:00,2571.25
376,2018-04-05,2645.75,2661.75,0.6047434564868226,2644.6359094335517,2690.3085731208566,13:45:00,2649.0
377,2018-04-10,2617.75,2655.0,1.4229777480660788,2637.973762567287,2681.545214796014,12:30:00,2635.0
378,2018-04-11,2654.5,2641.0,-0.5085703522320628,2638.523987555053,2679.567399440111,09:30:00,2637.5
379,2018-04-12,2642.5,2664.0,0.8136234626300753,2643.1559898177707,2678.808014101569,09:35:00,2655.0
380,2018-04-13,2661.75,2657.25,-0.16906170752324368,2645.71853712363,2677.7564036575895,15:20:00,2644.75
381,2018-04-16,2673.25,2681.75,0.31796502384737746,2652.2697121920605,2677.9512132352684,09:45:00,2666.0
382,2018-04-17,2679.25,2706.5,1.0170756741625375,2662.1297645207765,2679.343836979889,09:40:00,2692.5
383,2018-04-18,2704.5,2709.75,0.19412090959511907,2670.787989153362,2680.8270644442846,10:15:00,2703.75
384,2018-04-19,2711.75,2693.0,-0.691435419931774,2674.8265365800235,2681.4208661787097,13:40:00,2681.5
385,2018-04-26,2648.25,2674.5,0.9912206173888327,2664.811601036403,2676.5090114068234,09:40:00,2645.5
386,2018-04-27,2675.5,2671.5,-0.14950476546440328,2666.0276735752386,2676.2646693869783,11:00:00,2657.75
387,2018-05-04,2631.75,2663.0,1.18742281751687,2652.766360326506,2669.2227705139403,09:35:00,2612.25
388,2018-05-07,2662.75,2670.0,0.27227490376491303,2655.89974935805,2669.260684147406,15:25:00,2662.5
389,2018-05-08,2668.0,2670.25,0.08433283358320054,2658.5088858384042,2669.3089434572885,14:45:00,2652.25
390,2018-05-09,2669.75,2696.0,0.9832381309111238,2665.325452049603,2670.6109462154695,11:00:00,2672.0
391,2018-11-01,2706.0,2738.0,1.182557280118246,2717.3088414433682,2797.464948364555,10:10:00,2707.75
392,2018-11-02,2724.0,2724.25,0.009177679882532708,2718.5708702718466,2793.893487468723,13:10:00,2699.5
393,2018-11-05,2722.5,2739.5,0.6244260789715295,2722.376166586056,2791.2401466165898,10:25:00,2717.0
394,2018-11-06,2739.0,2759.0,0.7301935012778316,2729.0350453885912,2789.6674565377316,09:30:00,2734.5
395,2018-11-07,2756.75,2816.5,2.1674072730570426,2744.937764408847,2790.9763610968666,10:10:00,2774.25
396,2018-11-08,2815.75,2808.75,-0.24860161591050423,2756.5399890617837,2791.843367872629,14:45:00,2795.0
397,2018-11-09,2804.0,2779.0,-0.891583452211131,2760.6236274141866,2791.2168621227447,14:25:00,2764.5
398,2018-11-16,2731.75,2743.0,0.4118239223940723,2739.994902702747,2776.9310577930833,09:40:00,2713.25
399,2018-11-28,2686.25,2741.5,2.0567705909725564,2695.8756469723207,2746.7316297723646,10:35:00,2684.25
400,2018-11-29,2738.0,2744.25,0.22826880934989635,2704.670983886444,2746.6105746615176,10:55:00,2723.25
401,2018-11-30,2742.0,2758.25,0.5926331145149621,2714.4126231798177,2747.178351507297,09:40:00,2733.25
402,2018-12-03,2793.5,2790.75,-0.09844281367460406,2728.2921462380327,2749.3037977752338,11:50:00,2773.5
403,2018-12-31,2495.5,2505.25,0.39070326587857807,2500.6019451197326,2621.588744179146,11:35:00,2482.75
404,2019-01-02,2508.0,2511.0,0.11961722488038617,2502.4925005525083,2616.1941712923585,09:30:00,2465.25
405,2019-01-04,2451.75,2531.25,3.242581829305591,2499.5776243368027,2604.2345833049835,09:35:00,2478.75
406,2019-01-07,2537.25,2550.5,0.5222189378263797,2508.836238093748,2601.6133841193746,09:55:00,2524.5
407,2019-01-08,2553.25,2572.5,0.7539410555174708,2520.4114675312485,2600.1932190403804,10:55:00,2547.5
408,2019-01-09,2569.5,2582.5,0.505935006810665,2531.7002916164756,2599.330135184752,10:50:00,2569.0
409,2019-01-10,2580.0,2594.0,0.5426356589147252,2543.0275113225707,2599.0701285903738,10:00:00,2562.0
410,2019-01-11,2594.0,2595.0,0.03855050115650904,2552.477054718467,2598.8715857323064,10:00:00,2577.0
411,2019-01-14,2588.5,2580.5,-0.30905930075333377,2557.5721356787453,2597.9754108185352,09:40:00,2570.75
412,2019-01-15,2581.5,2605.5,0.9296920395119201,2566.286292828064,2598.3424639493383,09:30:00,2583.75
413,2019-01-16,2605.75,2613.25,0.28782500239854514,2574.8251486775066,2599.069660829858,10:50:00,2612.5
414,2019-01-17,2614.5,2635.25,0.7936507936507908,2585.811485281596,2600.8345554235234,09:30:00,2604.75
415,2019-01-18,2636.75,2671.5,1.3179103062482156,2601.3912152303965,2604.2816502809123,10:05:00,2647.0
416,2019-06-04,2754.0,2805.0,1.85185185185186,2801.088885658714,2843.5925078402693,09:55:00,2764.0
417,2019-06-05,2806.5,2827.75,0.757170853376099,2805.936360993493,2842.819702579768,10:55:00,2801.0
418,2019-06-06,2820.5,2845.75,0.8952313419606561,2813.1752044492214,2842.9626439173403,10:35:00,2823.25
419,2019-06-07,2840.0,2875.0,1.232394366197176,2824.4160763675445,2844.525441775031,09:35:00,2854.75
420,2019-06-10,2893.25,2889.25,-0.13825282986260623,2836.2040624825363,2846.7071275421026,16:00:00,2886.25
421,2019-06-11,2890.25,2887.0,-0.11244702015396069,2845.4396874857116,2848.6726335156586,13:00:00,2879.25
422,2019-08-08,2879.0,2940.0,2.1187912469607495,2931.6734016285786,2946.6734758205002,09:55:00,2892.5
423,2019-08-13,2882.25,2932.0,1.7260820539509059,2922.6317879693715,2941.6872493462984,09:35:00,2875.75
424,2019-08-19,2893.0,2923.75,1.0629104735568662,2901.0270583202678,2930.132679945313,10:15:00,2915.5
425,2019-08-21,2893.25,2929.25,1.2442754687635116,2905.745386148278,2928.610235691149,14:05:00,2918.0
426,2019-08-22,2931.25,2922.25,-0.30703624733475765,2908.7462250304093,2928.2999802915806,11:00:00,2904.25
427,2019-08-29,2883.25,2926.75,1.508714124685695,2897.05276801647,2918.865013216027,10:40:00,2905.25
428,2019-08-30,2923.25,2924.75,0.05131275121867951,2902.0886283771115,2919.152085742074,11:30:00,2913.25
429,2019-09-03,2901.0,2906.0,0.17235436056532993,2902.799786854,2918.5105205839245,10:20:00,2891.0
430,2019-09-04,2903.0,2938.5,1.2228728901136687,2909.2907346987267,2919.4856171408064,10:15:00,2921.5
431,2019-09-05,2938.0,2972.0,1.1572498298161982,2920.692419298958,2922.04729435345,09:35:00,2964.5
432,2019-10-04,2911.5,2951.0,1.3566889919285563,2949.1238777557446,2953.6142744526337,09:35:00,2917.5
433,2019-10-10,2920.5,2941.0,0.7019346002396842,2935.116164329994,2948.0188291592863,09:35:00,2915.75
434,2019-10-11,2949.0,2970.75,0.7375381485249299,2941.595043542722,2949.1276667612724,09:30:00,2967.25
435,2019-10-14,2968.0,2965.5,-0.08423180592992408,2945.9413992622267,2949.9263171631615,09:30:00,2961.0
436,2020-03-26,2471.0,2608.0,5.544314042897613,2498.31017831724,2842.4102669492645,09:30:00,2482.25
437,2020-03-27,2627.75,2524.0,-3.948244696032732,2502.9810549868325,2826.878058805398,09:50:00,2505.25
438,2020-03-30,2459.0,2611.25,6.1915412769418365,2522.666317716499,2816.3596169124517,09:45:00,2532.25
439,2020-03-31,2613.25,2569.75,-1.6645938964890417,2531.2269872225897,2804.3298795020883,15:25:00,2558.5
440,2020-04-02,2459.0,2516.5,2.338348922326139,2516.168479049832,2773.755352006351,09:30:00,2438.0
441,2020-04-06,2485.0,2644.5,6.418511066398391,2534.530138868069,2753.9472875679116,09:40:00,2564.0
442,2020-04-07,2645.5,2642.0,-0.13230013230013382,2554.0701136193293,2748.486444271916,16:00:00,2647.5
443,2020-04-08,2640.5,2735.0,3.5788676387047857,2586.966456597633,2747.8285689415784,10:10:00,2653.5
444,2020-04-09,2737.75,2779.75,1.5341064742945942,2622.018009943518,2749.385711920038,15:00:00,2752.25
445,2020-04-13,2811.0,2759.25,-1.840981856990398,2646.969280862878,2749.866896704426,11:10:00,2711.0
446,2020-04-14,2760.0,2843.0,3.007246376811601,2682.6112297969,2754.409974913966,09:35:00,2796.25
447,2020-04-15,2843.75,2775.0,-2.41758241758242,2699.409188015645,2755.4143663815776,10:40:00,2751.25
448,2020-04-16,2767.75,2787.5,0.7135760093939014,2715.425699285528,2756.979519241013,10:15:00,2754.75
449,2020-04-17,2863.0,2870.0,0.24449877750611915,2743.5301175972504,2762.492713424378,11:30:00,2821.0
450,2020-04-20,2861.5,2806.5,-1.9220688450113599,2754.979187125023,2764.639410330506,15:10:00,2810.75
451,2020-04-22,2737.25,2788.5,1.8723171065850863,2757.6554889018744,2764.2888418279,10:20:00,2766.25
452,2020-04-23,2790.5,2780.75,-0.34939974914889316,2761.8544909197153,2765.091825153368,14:15:00,2785.0
